"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
"1,031,722","91,929","3,861,202",90
